,Game Index,Delta,Target Lives,CNN Lives,CNN Errors,GA Lives,GA Errors,Target State,CNN Start,GA Start
930,50930,3,5,603,3,605,3,0000000000000000000000000000000000000000110000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011000000000000000000000000000000000000000000000,1111111111111110001111111111111111111110101010111111111111111111101001011111111111111111111111011111111111111111111111011111111111111111111111111111111111111111101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111000111111111111111111111010101111111111111111111110101111111111111111111,1111111111111110001111111111111111111110101010111111111111111111101001011111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111000111111111111111111111010101111111111111111111110101111111111111111111
931,50931,4,94,451,100,457,57,0000011100100100000000000000011100011110000000000000001000000110000100000000000101101000011100110000000010010110010110011100000000101000110000000100000000011000010000000100000000000100100000000111000000000011000000000001100000000000000000000000000000000000000000000000000000000000000000001100000011000000000000001001000010010000000000000000100000101000000010000011110000000000000001000000001010000000000001011001000101000000000000010100100011100000000000001110100000000000000000000010000000000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000110000000000000,1111100111100101100111111111110011110011111001111111101001001110100111001111111001100100110011100111111111001110011001110011111110010111001000111101111111101001001111111001111111111001011111111100111101111100100111111110011111111110011001111110011111111111111111110011111100111111111111110011111100110011100111011001100110011101100011111100110011001011110110011100110011001101111010011101111001111001011111001100111100111111111111100110011110011011111111100110001110011001111111111100011110111001111111111110111111011100111111111111111011111110011111111111110011111111111111111110111001110111111111111111111100100100000111111,1111100111100101100111111111110011110011111001111111101001001110100111001111111001100100110011100111111111001110011001110011111110110111001100111111111111101001001111111001111111111001011111111100111111111100100111111110011111111110010001111110011111111111111111110011111100111111111111110011111100110011100111011001100110011101100111111100110111001011110110111000110011001101111110011101111001111001011111001100110100111111111111000110011100011111111111100110001110011101111111111100011111111001111111111110111111011100111111111111111011111110111111111111110011111111111111111110111001100111111111111111111100100100000111111
932,50932,5,78,42,72,43,45,0000000000000000000000000000000000000000000001000000000000000000000000100000000000000000000000010000000011100000000000000000000001010000000000000000000000111000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000010111101000000000000011001000000010000000000010000011010000100000000000000000101100001000000000000000001010100100000000001000000111011100000000000010000000101111010000000101000000000110011100000011000000000001011000100000000000000000011010001000000000000000000011011000000000000000000010011000000000000000000001010000000000000000000000111000000000000000000000000000000000,0000000000000000000000000000000000000000000000100000000000000000000001110000000000000000000000000000000000000000000000000000001000010000000000000000000100011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100001100110000000000000010001100010000000000000010000000000000000000000000000000000000010000000000000000000110011000000000000000000011000000000000000110000000000000010000000010000000000001010000000010000000000001100000100000000000000000000000110000000000000000000000000000000000000000000001100000000000000000000001100000000000000000000000000000000000000000000000000000000000,0000000000000000000000000000000000000000000000000000000000000000000001110000000001000000000000000000000100000000000000000000001001010000000000000000000100011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100001100010000000000000010001100000000000000000010000000000000000000000000000000010000011000000000000000000110011000000000000000000011000000000000000110000000010000011000000010000000000001000000000010000000000000100000100000000000000000000000100000000000000000000000000000000000000000000001100000000000000000000001100000000000000000000000000000000000000000000000000000000000
933,50933,4,122,419,96,421,74,1001100000000001100000000100001100000001110000010100000010000000000000011000001100000000000000000000000111000000000000000000000010000000000000000000001100000000000000000000000110000101000000000101000111000000110000000001000010000001000000000000100010001110000000000000000010010100100000000000000011001110000000100000000011000011011111000000000001110000101111000000000001100000000000000000000000110000000000000000000000010000000000000000000000000000000000000011111000010000000000000011001100001100000000000001001100000000000001100000110010000000011111011000000011011000001001101110000001100000000110010011000000000000000000111,1001100111111110011111101011100111111111001111001001110011011011001111100111111001101101011001110011111001111111100111110011100100111111111111011111110011011001101111111001111001111100110011011100111101111010011001110110011101110010011001111110011100111001111111111111011001000100111110011111111100110010010011001111111110011010011001100111111100101111001100110011110110011111100100111111111111001111111111110111101111100111111111111111001011001110111111111110000111100111111111111100011011110011111010011100110010010011110010011111010011001111110011001101001001100111011001100100111100100111111100110110011111001110011100110,1001100111111110011111101011100111111111001111001001110011001011001111100111111001101111011001110011111001011111100111110011100100111111111111011111110011011001101111111001111001111100110011011100111101111010011001110110011101100010011001111111011100111001111111111111011001000100111110011111111100110010010011000111111100011010011001100111111100101111011100110011111110011111100100111111111111001111111111110111101111100111111111111111001111001110111111111100000111100111111111111100011011110011111010011100110010010011110010011111010011001111110011001101011001100111011001100100111100101111111100110110011111011110011100110
934,50934,2,164,345,63,343,51,0000110110000000110001000011111000001100011000101101100100000000000010000100101010000011101001011100000001000000000000001100000001110000000001110001001110001000000000011000110100110010000000001100110101011000100000000000111011100100011110000000101100000000011110001000000110110001000010001111000000000000100010110000000000000001001011000100101000000000101000001001110001000000000000001000000100000000000000000000010000100100000000000000101000010110001100000000000100111011001010000000000111011100000111000001000000000001100010000011000000010001100000000010010000001000000000000010001111000000100000000000100000000001100000010,1110010101110110100100100100110010110101101111100100100100110100101001000101001010111100101001010111111101001111001001010100110001101111111110011100100110001011111111010111010100110010111001110101010101010100011110111010101000100101010001111110101011001000010111100011010011111001010010001010011010100010100110010010011110011100101001010100101001111111001011001001110001011011110011110110000101011111011111110100011100101001110111111100101011010010101001111101110100101010110010111101010001101101110110011100011110001001011001011001111011110011001110011010001010110010001101111100101010011100101111011110101001111110101100010,1111010101110110100100100100110010110101101111100100100100110100101001000101001010111100101001010111111101001111001001010100110001101111111110011100100110001011111111010111010100110010111001110101010101010101011010111010101000100101010001111110101011001000010111100011010011111001010010001010011010100010100110010010011110011100101001010100101001111111001011001001110001011011110011110110000101011101011111110100011100101001110111111100101010010010101001111101110100101010110010111101010001101101110110011100011110001001011001011001111011110011001110011010001010110010001101111100101010011100101111011110101000111110101100010
935,50935,4,6,604,0,6,0,0000000000000101000000000000000000000010100000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000,1111111110111100111111111111111111111110011011111111111111111110011101111111111111111111001110111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111110001111111111111111110011111111111111111111111111111101111111111111111111100111111111,0000000000000101000000000000000000000010100000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000
936,50936,3,167,362,139,373,88,1000010011000100101100000000000000001100011011111110100010100100011000100101010001110001001000000011000011100000000000000000001100100000000000000000000011001000000000000000010000001100000000000000000000101000000000001110000011100001000011000000000000011111000000000000000000000110100000000100000001000000100000010001100000100001111000000011110000010001000000000000001100000001000000000000000000000000101001000000000000000000111100010001100110000000110000101101110011100000011100011000110000001000110001010010000000001000011000001011001011100100001100101010010101101000000011101111000100000110100100000111001000000001100011111,1101010010100110100100000001111010100100011101110110011101011001110011000100100110101101000111101010101000101011011011111011111001101001111011111110010011000111111111111111001010001101110111100011001010111001010101101010110100100001011001011010111111001111011110100111111110111000011111010101111100111111110110100101001110001100100101011010010011110101001111111110100110101111010100111111111100111110101001011100110011111111001011010100100100111111000011001010101001101111011111011011101110001011010011010001001101111001101010001011000101000011110100100010010010100111111101101110010111101010011000000001101001111110010011111,1101010010100110100100000001111010110100011101110110011101011001110011000100100110101101000111101010101000101011001011111011111001101101111011111111110011000111111111111111001011001101110111100011001010111001010101101010110100100001011001011010111111001111011110100111111110111000011111010101111100111111110110100101001110001100100101011010010011110101011110111110110110101111010100111111111100111110101001011100110011111111011011010100100100111111000011001010101001101111011111011011101110001011010011010001001101111001101011001011001101000011110100100010011011110111111101101110010111001010011001000010101001111110010011111
937,50937,3,12,603,0,12,0,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000010100000000000000000000001010000000000000000000000010000000000000000000000000000000000000000000000000000010000000000000000000000010100000000000000000000001010000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111111111111111100111111111111111111111101001111111111111111111101001111111011111111111111001111111111111111111111111111111111111111111111111111100111111111111111111111101001111111111111111111101001111111111111111111111001111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000010100000000000000000000001010000000000000000000000010000000000000000000000000000000000000000000000000000010000000000000000000000010100000000000000000000001010000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
938,50938,2,166,349,82,343,68,0001100001000001110110001000110000110001111011111010100100000101101011100100000001000000001000100000011010000000001100100000000000111000000101100000000000000011011001100000110000110000100000000000100010100000000000000000100101111010000000000000001000011001100000000000000101000011111101000011000000000001100111011101000001000000001110011000100000000100000000000100001011011010000000000010001111100110000000000000011000000000000000000000000100110000000000000010000000000110000000000001000001011000000000000000000001101011011100000100000001000111001000100011000000000011001001111001000110001010011010000000100010000001000110000,1001011101011101011010001010110010010001010001110010100101101011001011000101001001011011001010011011001010100110110100101111110011011011110101100110011111010010000001001110001001001101011111001110100010100011001001111111001011011010111111110111101000000001011100110100111001011111010001011001111101011100100111010101011111010011001100101001011010000101111001111010001010101011111111111100101010101010111111111111001010001110011111110111111000110101111111110100011101000101111111111010101111011001100111001111011100101011100110111000111111000101001000001001110001001001001001111001010011101011101011000010011010011100010100110,1001011101011101011010001010110010010001010001110010100101101011001011000101001001011011001010011010001010000110110100101110110011011011110101100110011111010010000001001110001001001101011111001110100010100011001011111111001111011010111111110111101000000001011100110100111001011111010001011001111101011100100111010101011111010011101100101001011010000101111001110010001010101011111111111000101010101010111111111111001010001110011111110111111000110101111111110100011001000101111111111010101111011001100111001111011100101001100100111000111101000101001000001000110001001001001001111001010011101011101011000010011010011100010101110
939,50939,2,27,386,1,394,1,0100100000000000011100000011010000000000000000000000110000000000000000000000000000000000000000000000010000000000000000000000011000000000000000000000001010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111000000000000000000000100100000011000000000000010000000,0100101111111111100101011001010111111111111001111110010111111111111111111111110011111111111111111111001111101110011111111111101101111100000011111111101000111110000011111111110010111111000001111111111110111111000000011111111111111111100000001110111111111101000000001110101111111100000000000111001011111000000000000001110011111000000000000000111111111100000000000000001111111110000000000000000111111110000000000000000111111111000000000000000011111111110000000000000011111111111100110100000001111111111111111110000001111111111110111111100000111110011111111111111001111111100111111001111111111110100111110011011111111111001001111,0100101111111111100111111011010111111111111001111110010111111111111111111111110011111111111111111111001111111111011111111111101101111110000111111111101000111110000011111111110010111111000001111111111110111111000000011111111111111111100000001110111111111101000000001110101111111100000000000111001011111000000000000001110011111000000000000000111111111100000000000000001111111110000000000000000111111110000000000000000111111111000000000000000011111111110000000000000011111111111100110100000001111111111111111110000001111111111111111111100000111110011111111111111001111111100111111001111111111110100111110011011111111111001001111
940,50940,3,162,378,128,381,82,0000111000001000100000000000010100000000010001011000110010000011100010100000011111000001011100000000000000100001000111000010000110110000100000000010100010100000000001100010001001100000100000000001001000101000110000001000000000010111110001000000000000011111001110101100000000000111111100001100000000110000000111000100000000100000000000110001000000100000000000000011000000000110000000000001010000000111100000000000000000000001100000101110000001000000001101110100001101110000000100110000001001000000000001001100111001000000000010000111010110000000000000011110001010000000010000001110000111010000000100000010000000111000000010000,1111000111100110001101000010011001111111110011010011010010111100000100000101100110111101111101101111101000101101000000111100111011100110101011111100100100000111101110011010101011001110001110010100100111011110011001010111111101010000110001010111000111100111000111101011111111111000011100001011111110000111101001110111111110101101101110000100111110101011111111111100101111010100111110111110101111111001101111110001101100110110011110000110111101001111100010011100110011010111110101010010110010010111111001101011001010111100111011000101010101111101110100011101101010111110100111110001101001010111110001111011111111010011111110111,1111000111100110001101000010011001111111110011010011010010111100000101101101100110111101111100101111101000101101000000111100111011110110101011111100100101000111101110011010101010001110001111010100100111011110011001010111111101010000110001010111000111100111000111101011111111111000011100001011111110000111100000110111111110101101101111000100111110101011111111101100101111010100111110111110101111111001111111110001101100110110011110000110110101001111010011011100110011010111111101010000110010010111111011101011001010111101111010000101010101111101110100011101101010111110100111110001101001010111110001111011111011010011111110111
941,50941,1,93,456,9,457,4,0000000000000011100000000000000000000001100000000000000000001100100000000000000000001011100000000000000000000011000000000000000000000000000000111000000000000000000000011100000000000000000000110010000000000000000000001110000000000000001100010111000000000000001011001111000000000000000100100110000000000000000001110000100000000000111000110000000000000011110010000000000000000010101000000000001000000100000000000000000100000000011001110000000000000000000010010000000000000001101100001000000000000000000110101000000000001010000000001000000000001100100000000000000000001010100000000000000000001011000000000000000000000001100000000,1111111111111110011111111111111111010101001111111111111111000100100011111111111111111001101111111111111111110110001110011111111111111110011110100111111111111111111100010001111111111111111110110010111111111111100011101011111111111111101001110000111111111111101011000011001111111111110100101000111111111111001101001110111111111000010011100111100111110011000010100111101111100010101111011111101011110110001101011111110101111001111001011111111101111001100011000011111111111101101001101011111111010111000110101011111111001010011101001001111111001000101110110101111111001010110111111111111111111010010111111111111111110100101111111,1111111111111110011111111111111111010101001111111111111111000100100011111111111111111001101111111111111111110110001110011111111111111110011110100111111111111111111100010001111111111111111110110011111111111111100011101011011111111111101001110000111111111111101011000011001111111111110100100100111111111111010101001110011111111000010011100111100111110011000010100111101111100010101111011111101011110110001101011111110101111001111001011111111101111001100011000011111111111101101001101011111111010111000110101011111111001010011101001001111111101100101110110101111111010010110111111111111111111010010111111111111111110100101111111
942,50942,4,113,413,92,420,64,1001100011000000000001011001001000110000000000000000011000011000000011000000000000000010100100100000000000000010100011100000000000000001010000100000000000000000000000000111000000000000001000000011100000000011110000101000000000000011001000111110000000000000001000110001000001110001111001001000100001000000100100010010100000011000000000001000100000000000000000110000000000000000000000000000100000000000000000001001010100001110000100000100000100000000001110000000000000000010100000100000000000000000100011100000000000000000000000000000000000000000000000000000000100000000110000000000001100000000010010101000000010000000000111011,0110011001101111111100110111001111001100011001110011100111000110001001111111100111001100101100111111111111111110011110011111100111001101001110011001110011001111001111011100111111000110011011111110011111101110011110000110011110111011001110111100111110111110100111001001011110011000100110011100111111001110000111001110011111100111001111100110011100100111111111101111111100011110001111100110100110011110011101110000010011011001111001110010011001111100111001111001111001111110011100111111111111111110011110011111111111111111001110011101111011111110011111111111010011111111001101101111111001111111100100100111001100111111100110010,1110011001101111111100110111001111001100011001110011100111000111001001111111100111001100101100111111111111111110011110011111100111101101001110011001110011001111001111011100111111000110011111111110011111101110011110000110011110111011001110111100111110111110100111001001011110011000100110011100111111001110000111011010011111100111001111100110010100100111111111101111111100011110001111100110100110011111011101110010011011011001111001110011011001111100111001111001111001111110011100111111111111111110011110011111111111111111001110011101111011111110011111111111010011111111001101101111111001111111100100100111001100111111100110010
943,50943,4,6,604,0,6,0,0001010000000000000000000000101000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000,1111001111111111111111110111100110111111111111111111100111011111111111111111110011101111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111100011111111111111111100111111111111111111111111111111011111111111111111111001111111111111111111,0001010000000000000000000000101000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000
944,50944,4,101,425,121,418,74,0000000000001100000000000000000000001000000000000000000000100010100000000001000010101001010000000000011000101100011101010000001100100000010100000110000000000000010010000100000000000000010000100100010000000000000000000111010000000000001001000011000000000000000100000000000000000000000000001010000000000000000000110101000000000000000000001000100000000000000000010100010000000110000000001010001000000011000000000000110001000000000000000000000110100000000011100000000000000000000000001100110000000000000110000011100100111000000101000000000000110000000010000000000100110000000100000000000001110000000011000000000000001000000000100,0001111111110011111110011111110111111001111111111011110001001100111111111001001001100111001110011100100110110011100111000111110011010011101100000111110011101111001100111010011111110111100010010011001111111111001011111001100111111111100100111100110011111111110010001110011111111111110011001001111111111111111111101100111001111111111111001110011111110011111111100110011111111001111111110011001001111100110011110011100100101100111001111111110010010111111100100111001111110111111010110011001111001111111001111001100110100111110100111100010010010011111110011111110011001001110001011111111110011111111100111111111111101011111110011,0001111111110000111110011111110111111001111111111011110001001100111111111001001001100111001110011100100110110011100011000011110011010011101100000111110011101111001100111010011111110111100010010011001111111111001001111001100111111111100101111100110111111111110010001110011111111111110011001001111111111111111111101100111001111111111111001010011111110011111111100110011111111001111111110011001000111100110011110011100100101100111001111111110010010111111100110111001111110111101010110011001111001111111001111001100110100111110000111100010010010011111110011111100011001001110001011111111110011111111100111111111111101011111110011
945,50945,4,142,390,113,387,94,0000001001000100010000001110000111000011101000000011000110000011000000100000000011000010001000001000000011000000111100000010001011111010000000101011000011000011000000110100000100010110010000000001101111011000100000000000011100100010011000000000000000000000000000000000011000000111000000000011001110000010100000000100000101000001001100000110000001100000110110000000000001100000010100000000000000100000000000000000000000000000011000000000000000000000010110000000100000000000111111000000000000000000000010100000000000000000110001000000000000000000011000000000011000000110000001101000010010011001000000000100010001000110110000001,0011110011011100110011111001111110011100100101111101111000111100111011100101101100111110011111100110011110011111001100110011010011001100100110011001111001001100111111001001101100100110011111001110000000110011001101111111100111111001001111110011111101110001101101111001100111110011001001100100111001110011001100110011101001111001100111011001101100111111010011001001111110011111110011001111111110011000110111111111111111001100100111001110011111111110110011011101001111110111111001001111100111101110010101100111111111011111001101110011100110011101100110011111100110011001100110010011110011001100111111010011101001011010010111101,0011110011011100110011111001111110011100100101111101111000111100111011100101101100111100011111100110011110011111001100100011010011001100100110011001111001001100111111001101101100100110011111001110000000110011001101111111100111111001001111110011111101110000101101111001100111110011001001100100111001110011001100110011101001111001100111011001101100111111010011001001111110011111110011001111111110011000110111111111111111001100100111001110011111111110110011011101001111110111111001001111100111101110010101100111111111011111001101110011100110011101100110011111100110011001100110010011110001001100111111010011101001011010010111101
946,50946,4,134,397,116,399,84,0001100000110000111111100000111000000100000000000000000100000000000000010010000000000000000001100001000000000101010001001100101100000100010100100001000110000100001010001001110100000001100000000011001000000000000000000000111000000000000001111100001100001000000001011101000000000100000001000001000000000010001000011000010000000000000010000000010000000000010001000000001000000000000010000011100000000000000000000000001000000000000001000011001110000000000011100100100100100010000000000010110000000001100001001000100000101000000001000000000000011000000000010010000000001110011100000101000010000101001110000000000001110000110100100,1111001110010011001001101111100111110001100111001101110011111001111111111001001001111001111110011001001111111001100111001111100110111001110010100110010011001100111001100110011001100110011001111111001111111110011111100111100111110011111110011001100111100101111110010100110110110011111111001110011111011001110011100111001100001111111001100111100111111111000100111110010011111111000100110010011001111111111111111101001111111111111100111001100100111001111110011100110110011100111101001110011011001110011110010110011111001110011111001111001101100111111101100100111101100011110011100110111100111010011001111100111010011111000100101,1111001110010011001001101111100111110001100111001101110011111101111110111101001001111011111110011001001111111001100111001111100110111001110010100110010011001100101001100110011001100110011001111111001110111110011111101111100111110011111110011000000111100101111110010100110110110011111111001110011111011001110011100111000100001111111001100111100111111111100100111110010011111111100100111010011001111111111111111101001111111111111100111001100100111001111110011100110110011100111101001110011011001110011110010110011111000110011111001111001101101111111101100100111101110011110011100110111100111010011001111100111010011111000100101
947,50947,1,158,357,22,357,15,0000000111100011100000101100000000000001110000100000000000110101000000000010011000000010110000110000000001001101000000011000000111000000000000000001000000000000000000000001101110000000010111000011100111000111001010000000000010000011001101010000000000000001100000101100000000000000001100101000000000000000000100000011100000110000110001000000100000111011100001111100000000000000100000100001000000000001000010001111100000000111111000000100010000000001000001000001001000000100100011100000101000000011100010010001100000011001010011111000011000110000001001000000010010001010001000000100001000100100000000000100001000100011000000000,0011100110111100111110101101111100001101010111100001101111111101000110001111011001001010011110001110100001001101001011011011111111011001111111111001010010011111110001111100101011111001010101111110100000111001000010011100001110001000111101010111111101111100100100101101111111111111100111101000111110011110010100110010111100001000110100010110100111101010100111011101100111101000100110100000011111101011001110100111001111111100111010010101010111111100001001111101001011110100111011001100101011001000101100000111001110011011001000111011001011100001101010010011010010001011101011110101001110010101110011110100110001100100011111101,0011100110101100111100101101111100001101010111100001101111110101000110001111011001001010011110001110100001001101001011011011111111011000111111111001010010011111110001111100101011111001010101111110100000111001000010011100001110001000111101010111111101111101100100101101111111111111100111101000111110011110010100110010111100001000110100010110100111101010100111011101100111101000100110100000111111101011001110100111001111111100111010110101010111111100001001111101001011110100111011001100101011001000101100000111001110011011001000111011001011100001101010010011010010001011101011110101001110010101110011110100111001100100011111101
948,50948,5,144,77,129,76,114,0000000000111000001101000000000000000000011111000000000000000000010011100001100000000000000110001000001000000000001101000110000000000000001010100011010101100000110000001000100010110011011110001000010101100001100010111000000100001001000110000000000000101000011011000000000000000100001100001100000000000010110011000001000000001000000010000110010000000100000100101001000100000000000000011111000010000011110100001110011000000011000000000010100001000001110000000000111010000000111000000000011111100000001101100000000100100000000011010000000001100000000000101000000000000000000000000000000000000000000000000000000000000000001100000,0000000000111000000011000000000000000000011001000000000000000000001100000000100000000000000000000000110000000000110000000110000000001000000000100010000001001000000000110000000001100000001000110000001000000000001100000000001000000001100100000000000000001000100000000000000000001100000000000100000000000000000010000110000000001000011001000010000000001100000000000000000100000000000000000000000110000000000100000110000110000001100110000010000000000000110000000000000000000000000000000000000010000000000000000000000011000000000100010000000001000000000000011000000000000001100000000000000000000000000000000000000000001000000000000,0000000000011000000011000000000000000000011001000000000000000000000100000000100000000000000000000000110000000000110000000110000000001000000000100010000001001000000000110000000011100000001001110000001000000000001100000000001000000001100100000000000000001000100000000000000000001100000000000100000000001000000010000110000000001000011001000010000000001100000000000000000100000000000000000000000010000000000100000110000010000001100110000010000000000000110000000000000000000000000000000000000010000000000000000000000011000000000100010000000001000000000000011000000000000001000000000000000000000000000000010000000000001000000000000
949,50949,3,76,481,43,476,32,0010000000000000000000000000000000000001000000000000000000111011010000000000000000100010101100000000000000011000010010000000000000000000110011000000000100000111100000000000001100001100000000000000011000010011010000000000000110001111100000000000000000000010100110000000000000000000111101000000000000000000001000110000000000000000000000010000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000001000000000111111100000000100000000010010110000000000000000011011010000000000000000000000000000000000000000000000000000000000000,0101011111111100111111111101011110011101011111111111111100100101010111111111111110101100101011111111100011011001010010111001101111110000100110011101011011010111101110011101100101010100001111111101101001010010111111111110110011100110100011111111111100111100101001111111111111111110100111011111111111111111100111010111111111111111111111010011111111111111111111100110111111111111111111111100111111111111111111111111111111111111111111111111111111111111101111111111100111111111001111111111111100111111100011111111000000101111111101111111001101100111111011111101101001001111111111111111011010010111111111111000100111110111111111111,0001011111111100111111111101011110011101011111111111111100100101010111111111111110101100101011111111100111011001010010111001101111110000100110011001011011010111101110011101100101010100001111111101101001010010111111111110110011100110101001111111111100111100100001111111111111111110100110011111011111111111100111010111111111111111111111010011111111111111111111100110111111111111111111111100111111111111111111111111111111111111111111111111111111111111101111111111100111111111001111111111111100111111100011111111000000101111111101111111001101100111111011111101101001000111111111111111011010010111111111111000100111110111111111111
950,50950,1,182,349,31,351,24,0001000000111011010000000001101101010000010010000001100110110100000011100001010000100001000000111000000100000000100100000100100011000010001010101110000101100001001001000111110100010011111000110001010010001001110110111000010010000010000001000010001000000000000001000000111000000000000001110000001100000000000000111000000000011000000000001110000000001100011100000110010101000000101111100011101011110000110110111001110011000000010010000100001100100000000100010000000110001000000000111000000100001000000000000100000010110010000000000000011001000011100000000000001100110011010000000000000000110010100000000000000000011111011000000,1001001110101010010111111100100001010010010010011100011100010101111010000101010110100101010110101110110101110110100100100110101001011011101010101000000101001001001011010100110101010110010010011101010000111010010001100011010010110010001101010010101011111100111101011100101011101111111100010111100011100111111110100011111001000111011111101011001111100111010011010010010101011010100000001100111001000111010010100101010010010011000110110101100100101111100110010110110011101011111010100011111100011001111111100111001010110000111111111011001010010011101111111111100110111110010111111111111010100010000111111110111111000101011011111,1001001110101010010111111100100001010010010010011100011100010101111010000111010110100101010110101110110101110110100100100110101001011011101010101000001101001001001011010100110001010110010010011101010000111010010011100011010010110010001101010010101011111100111101011100101011101111111100010111100011100111111110100011111001000111011111101011001111100111010011010010010101011010100000001100011001000111010110100101010010010011000110110101100100101111100110010110110011101011111010100011111100011001111111100111001010110000111111111011001010010011101111111111100110111110010111111111111010100010000111111110111111000101011011111
