,Game Index,Delta,Target Lives,CNN Lives,CNN Errors,GA Lives,GA Errors,Target State,CNN Start,GA Start
835,50835,2,87,450,22,455,17,3263311827869679679970835527528669129190794389129539270621852578240555226793858027520993606162411628540937780399473127820784031413608127832358804857571308376718470331647755915819600984064,132142798798117018108614138964322033350169698567578168704301706465392831933184002074711785509036300064392556352935355228368557238053795162335972274524570323375820492852808208359602890527735,132142798800143148757481811307345670002362648348345964716138833857974000988457999775173327213690271998184954027196553345141814284355339782478383900203851924056741579045631907047965390590967
836,50836,5,130,79,123,84,106,8842857312363764475213643535031175059735441091909927427896706479560612450230502125789808212316947902001027317670862199470247157790145496395743836050700612976048702245690969659999373001745,408057136782337233736995075276872893181037911780727842390552956662329566713417473541203975404118978780805923492658806139705840154046788670389619529162105860017494870442658475684231416834,408057136782337233729624054915893321045788777463770608573133336229461158157777511770399726923332562112734514527736768099517599881177258858125120708781637494276931568916571060582689573890
837,50837,4,25,552,18,558,17,33196188856953299649972797496618602836507531496581960399404056272626901815268594271385863695077742497697381976030329972304094094196726422818967263064915382750540546058686100360134944,139231666935762304106384297414683917071079081063233006068723279596644189243200534761159498525991442943527296213252507051885823858534575256563588465208064620970224980053569610967767375150905,139231666935762304106384297527156761934684563997620657369232304112893082819125143104663099284955220674127744016512935724500410721546589258193019552567934550614103323597097607068918023716669
838,50838,4,143,403,131,411,105,476731150387315257331841199850632709545920285585786447214714352342349388703517183197016366123473798896238778455402949708083106503363636360618717170240637273703421070589922561190583621661,111394281718614953546559630828395272884936500060314573693458687655452191151035354431338371207851582216379380105428509439518072784248882047747888973390620115891087114919569375501826630045283,111394281718741586712113860349834250175698559421612560944553409859510104738093614655512098543640257086800697268142018471311529219475481234165962122470912055979297403015850742071445651670631
839,50839,1,2,613,0,608,0,5415370657720333903045877056899408608462533308450003800206312482804142025598338921052524676274982193480081673652939599525183488,139234637988958594318883410818490335841052162949486985267623867520783039437799528132304375799737653207268961002066023444734856885572109765638276241545254031775301072581429090254161107222527,139234637988958594318883410818490335841026589585362796659264389476276573819422835616319664356069814992461063483962038640248387266738028796593296241449136753143473727752505843212977178673151
840,50840,4,104,435,95,439,65,973850876126514481911162598551150408899469997685632766152893209110221375211265797945196030902882396387326674877495011904527559296122364512366891169991594500598729027920996253750836344964,68775146774686360636673232068718667979149525425228725778562073422625175089074701411598697555482212621597505677307420680788162999097963670645213494429767542211263492073031766217416159061811,68775146774686360636673232518608332072042126675266149795337051348990688535703980225883776165780871898334018034578252826076940764281247446131176435186161115412612386191894299640379442251571
841,50841,2,131,398,68,402,46,1646262241351033144491209582896105782489276669300452426278053456097118010280753090842034812152475246784255746641616602277104900316985987865463063459612620200218652855646764561649667280194,135688275171324578048598197094233993236059047855136655646178477005766198052222115955333746685612327061290756225280288767732692698842279027757581675984180304213443582391353712459688411985234,135688275171070817117070190639434295903766793597107817973559424726914425053245321926169073531302396167157414364341272394973168121979967939953131792205446689681629209623411236956705155249490
842,50842,3,131,420,93,412,73,12747319888595049305238601752267390867951206720321354102984211942426736646888913433256265224697329305020933776598051501697519493994453782318551381519339443947864934477443215604731473920,138703499971467763068128408607568004012827113557920122787682572639447535914399119060776445116935702713805836443513939296600663834824065697784592656311378346828639927697742548987120967414783,138975442623789947822539541443547194782660023245821046303914160150426279427427987644395260341432205702287352098353482059405637602102576695537073283972860279523565223775497542106169128973183
843,50843,4,123,418,111,425,89,544134275582459655766836710997104301124165627944777691161401775622358784548338438887499762938566257890503367651603534412330217925565997734960403131928645916601211571599010290967314759704,107142035347716002823916431189828766930976324293947556974493310077869079836213122624236737337957282787260127384396361096464867332993095787842918003876383972078010962134685089091312185311219,107142035347717981465241235263581859732616733069923696218441807417193716176538183797250219511445556454888821610620696613186584499176440548082808524062925824293369748143432299566421691924467
844,50844,3,116,435,86,436,59,446089571454143142759479007288152081311393028029622467000405628307761967800207222800383842348524286508770082625066699307391004075412724870416702292243078756742433148067731825180236865539,109503989491395932645806311639103258146960146224878027751883929988480924213002801309175597402598964266670789525201926121484667683208306793760140790844139649764951916930865266598295759572988,109503989621574826835554259678371912631363171828502017867877405066100602913404495972691683024764181956835833031956072327614412476085144961160924820041837450524275052242626767784925978251260
845,50845,4,122,439,105,450,76,918072285013670233924233030710678472936687117863266647084837119455911821544303385873057433582219917062273617707129856079334897069944291264922494694457803496172340063581788712966343966720,77545747353190470572052568837074362627875184043809133315313865283828309061565156130367494363582134913234554665259138894823329110467505196215044292014312843719169845345929110473397036332543,112362905058315187425352454953001786086587868767567053430073921649753610101195352924866752183456358513222565821721291287163843073601635428665981974221617879421406835201268282313631699252735
846,50846,2,31,427,2,418,0,13053645924322011637159205692847618095799539309576560902417721537865456684754668060114407053436256524671480839377320960882261436437398233437330120423127816105699281467679587709866352312320,101161794357832213510631938179938951787051957455226728336986336136862697365630176460237285922505818683564425660485642736945049148248269846470483190213636572328572297123150524706919484751871,101093808694751667321999670889500229098849698425408407717229227443164454586422385500070615939097106697595329353924223821297466229004413088559619207118385166498604519942072530700927131975679
847,50847,2,122,375,63,374,48,4130427878318332072785400334333566878139277031027696422617090343862045144534931910827299289122555668743366517433048034924545056078201692603941711070175300307667277156309124688195724193860,27422968723206398242804756915469176824826339884003997993756739913959983788452474932573333265011107432207146082380816341940285032765714441159114392286908394836553439316616516276135371319201,27422968723206398242804756915469176798690361749083240250370178428352121649864698810620320987339277720533576065708048961825991859108147558791018588710546716771072854601304009605136977602465
848,50848,1,151,364,24,369,21,112089626868501748506515975583956279003151970465638105163074454627678003113271983005898683310668806680266857068571432553182420261379099916167259685054963730298698854208330880051593216,67643918506167783204444898389495780034516025280471955577406592004942883145099261886253173025862559286080334062670270557752930537769593529167161237199243680470695132937869344253717190761412,67643918506167783204444898389495780034516025292666285852078436658777247323978817768083634520647602844652321874892277219807733630070753200748754855875185895330160973051070865732840218647492
849,50849,1,11,592,0,595,0,6582019112002273245391507115472310004203115059333336232737374208,139234637988958594318883410818490335633191859348081976794350943567440245054298159373858868466885618300254175290522938802231309908404137080276609628915479096367579113759577145117693777543167,139234637988958594318883410818490335842688858253435056475195084164406590796163250320615014993816265862385324151700403452003653802436569858737006619458105380486265950242431194236973360349183
850,50850,3,176,377,122,380,100,126517203320927572645943321542620411326192128879219774403726556722303857350422309422763938799047343641681950543029512901222715602414454148758505956908263513210371346229528443580805422343714,9141614831861528723381407325501985534076080593404712575664268988342098562292761538619498557613645690825982502940401065091230999453644140506795185723684794061400492801815704755313150157476,9141610682345959842388448813094121842914929580988251647378676732384159916586579170229297773294482322179493608484364396094268140210177829340346898152921046569325595175500766971412889887404
851,50851,5,81,53,60,48,44,271942678661883612492601201074791978468005874439707436544372232603443357387698236711454491245480708815464102475822037846493375795584375554488910194211972502939134801308286701446363152384,161465961973081332741264061512423623229952522677121777538137073008373030279139961013263434403645001593388813080717764591826363573056436939330221519284013113172045523375815663623897874432,152967754088013059280166975983257292450227613449372669608099754935180336708122772012112042629458492609578656759739125794607653016486943476042355125361612833621120668159564746304692158464
852,50852,3,57,535,26,521,23,531138048218779505328054259586376632823661895233424682296101829117760012871108501371112487287913148234758019797947063225633958365163885548807495783175322680016909383200327807073779712,139234239635365049579372920983056448406625923849998943878527628410763419433390565561549344525054772168798569993721633301489413720727263954955756147056155084949868282502693031703370193174527,139234239635365049579372920983042718811305612682592174657634228078452819920063510162048669524019605158500952332696015648295275275020849954872385771860654424730838566014990605914747225243647
853,50853,1,170,344,28,344,25,10881025863426194868040146453315991279013972807336150111296939517440236245540851096147162100512638489214770559155178359751809077167816655231529750026601645669482980546207880886415197438016,107824364985485882143964734527100230715333706753840171630448344472813445888340570087250465911326399606296377141433511699548038321704211014360764297598353142763384323217149028100591080683595,107824364985485882143964734534129783519307451101981638048707691127297347635687314826470396493532396144382448241128359795648664697678085594021921160457540046551191827163204788402736694278219
854,50854,4,42,540,10,546,10,471119412450080442112272384256729958525210176899460828093051568868496682916565988697869353024518465386910575398728312038222729936680431614637646399872396346710345814941260807834259428608,138778653934411427926589655105105766153236908504277907166687884971442840230807623262612712205983070867648179419257262322358096059794878817496081389414317260110844885585830015678325416948607,138778656009169212367086134361749045049065843032259957974404253972858739248790610179848428333319697340854259750612190800753057382235754675250677617656200772476702451560237579718468747293567
855,50855,1,86,473,6,474,6,59794217374080967104243469974326836029680541050886023857506632513308789256726133492151586996491342491043023607280198559021793447648693864985581747851243682168241100467566734205897112748168,104951612575064226721660781128317962983367200935738438945617633122421525441538686926583266474219443381934666749744827245503559923515711868641404844613155031738785556320694916910848997924393,104951612575064226721660781128317962983367200935738438945617633122421525441538686926583266474219447456006619418716999782394936742272033971578192176485656304019684265083294443584261364719145
856,50856,4,21,569,14,567,11,7770676032071297389054843088551289641899520681891490351092471706882461691362022525952,139073172039142297090690075255451916199089310454578335337412525722153009196380910686454672387356473479732809329879975118227895901820497674589212145514398956715948992578729136960373564339199,139073172039142297090690075255451916199089310454575358205997810916329319166063801419881959872343098224957896346024018141491637607329460265005441023164859727512828531888266312769716956918783
857,50857,4,101,447,102,449,60,9790068592317335905724174024671902515654258687561150124196371330818522684020696594578044244991825799166210197779367522995039246169360995855135703009842786006265444492289670141789641115232,132694465443567497214295054291439261693402287347958896242546742360236576146692438263701988312155949531609567552855598972253006555182691200477939054444095260093132710467006332769545065330982,63077142299572631173801422206898393500541323526363336021959063162677650592687637409668416486739365723456057506901168641733997894628615037691049767604580550177522400527921745883512992954662
858,50858,2,29,431,0,428,0,17778259717335889911288252451286006268262176883979825168453711086006980394605616081577738295735910180530618949322656963964891440908495902632893434525093130848056556999913948854190228987905,94992918713008297508858755733245768307595784544376482334704372709153236506393943227684144240199863992609839707893861697228616894842391222273852054110196395096945543291548167500008110505971,94992918713008297508858755733245768307595584752467773545494206884018684728591820684116657424539521379176967192174655282966872956304823119515836037404336183428830601488696237724860801695731
859,50859,2,128,404,35,402,29,13158993955748631259464188223596866783029709919258128130797387931628573452782361241236470234828131831563685794241949641389828520397029035884204402948304541524282010922748729564968727392768,110796355571677188604735175038206331826255673937471298730735016287053214018557887487158398870557849326061521506377820379753011879596921815502654957053120752462975776451162210064837108510327,41179036577197891445293468729178404996271968248646068955941102600140822970396577038390113205677384720738279067022190855732348018271253747709787267167862556161240502309258580398273041608311
860,50860,5,30,146,39,150,19,762145698951267318762236362209480604741303340564689760320703915973887680169848616713963795765062399216761371626895688707901231750468528504880,1087770609288739018116276647019458262735187117763934071025060582927155929034020719750571913200424429951315551823821292777763934535201977608622119082768438406897285441732663800320874119216,16996415770136547158181994802820977878131720799715751614005876695987913959986190706493063953197147522184368259138687458604647396301462132601476222930990094040922766437029403257081823280
861,50861,3,118,423,74,430,52,3263311876493355525576166022665975593011778187170711140385588916132732193749730724784668429611769358811981597340933254044416226932178086631973375919308649272775928332205387780976240263168,133761791769476631518428397745162237023735389859569457453802851200239829566208415004540493192610544440587426334081624606855410185168928157100245466150772939374998116169263060856911105277918,133795784860424944250598448098848534287870279010612856062764803037492607811559712855840312763886310757396474751726345940798893539020571126586653481721416935170008583861785602619749559877598
862,50862,1,10,598,0,597,0,169964162766692154133247880800543227092717545404442499687380132327187381957308691788291238647334898526329749665099471793215440755389909727649610952879022359722146835546305623378639208448,138877713247148540771050225351254776959612542717114411030091639756853755963250402696220127086953677162919944429069064190768638140662293410639606958508909901264592757770024470199168772562943,138877713247148540771050225351254776959612542717114411030091639756853755963250402696220127086953677162919944429069064190768638127806789056567684754173213162535291937592400519936826090151935
863,50863,5,54,42,48,33,39,87021648767412713026773792040333679914802722723209010652397885981682610508396796751622191019606506536696007239369895153556494871234911503668391268750797569617619097161874675831625182347264,1087770868633485381170283049277660104362911663049834318008477739794318568837902925494244637873797730888356007712193326421806372772387161068254984921454725104050753129100289280296198602755,1087770609288762326108223142252168623665339721723362188760443474419948657262027946956568831630331683597026060259966902464248740692777549894927040338525892465163828416683354746036217184257
864,50864,4,31,555,26,548,20,116186439885954226408019965151392848542714205104289003488771552491034335254006372608600028016649799478697261808516314732258396432344265755107401338840905487732449475702515066009026568,139233476124564681382909188707726872328743343050725132295824763007652082352570154329291977266499703140915717366219656739717920297261139262618893767628611918313104636033971294418994009735155,139233476124564681383380934007314788595786665199277932703738132366516450865065747657482272098383795419978086367312015976214735504505141587614800412167299454125307086315657807522343013056499
865,50865,1,167,345,19,344,17,13002560012454166443202608938926278685968835506337875963978648792070524136014849764024584505759793157046863075266183457852732756182875510535419827829165922726429575615843678664896014022856,9470629549122812071605648478449511546076099399119096571941547512050251619332836661163929342799016226508818845551513029274978444017703967490441833390329438638066511010934413738965252525723,9470563156810393392941197519204203842116653519330387158436077887465837745193548351006881583695802160091189550054265142157202408199153227227135718111026096094256634164311149672968010157707
866,50866,5,137,76,125,78,88,35973431776968455269668913377172610456803734138598223725529495085593805453763571799432934583093860807306875082178161063972019333229538636682048435249200097303171123524957256292129805060188,69668511601488066924047857073017050562613803339094869603567198036974750645365515589155460444369737967179830378485717859158602297064995317840517993174537360014914303630116937941163975774208,69668511601741333255156316115895005144137922061690844139117404162403314122390609565428083289288763251003144269806291371815430792464408953254459963457893838292946578715419371524416074420224
867,50867,4,137,449,124,449,89,74384815615007624892176736450984637827809466962681196026490175124807554483122599625170358218008991813416817358791549748366598225117828448933286443502751226111581116516158169750081519089664,86590362929248395313925777783091734094850137882354386642176630375729945835618332522388181162817830801326052138098295477558793673335887489891639937547215618381821472216482127208259162416639,86592487481219662412394270415666313191625511848885317395505741214018271472143977130719689970944396712320627426265757250722995257667732654567386557493983805200823981909116674303907693274623
868,50868,1,114,417,13,419,9,70569163942540374481694937652619988402696242241481512452040201268820195344150045975147235009142701404690326223248024864168892242282205909259422350839602451862308413284793963456779717181456,7274376706664665594768330170394352613968769937431966446137609067388244650590508759169001240459196851054670669296986161274350857188865922059303851621518699603462992188406577521881029378038,7274376706664665594768330173909129015955642111502699655267282394630195524263881131072465147552266472565091463285823638089580578505522757229330884748942298648988813433460214169830785122294
869,50869,2,100,438,21,435,16,69630070455854126750211449226899591946758562807555956146541180062138952668549739115782399188650808354462602086290986429625499270134709029965448072915674947194474548045110415932541143887872,104415316311290585372990712501022744897939833155439037855245240743969238995733990883584801257653994087829237889939960779234876992545420750801237707228222533838629593385359868785937048638965,102205814679389849290989616112941234120722374593040528505240325098546409244184115310375666636011069525741593885713697282638251642405636650390308028316581349184286392852880191747122247210493
870,50870,4,4,614,0,607,0,23945244966901095006084859003960468090111432329265152,139234637988958594318883410818490335842688858253435056475195084164406590796163250320615014993816265862385324388842602762167013667375153484458699039911291921371774208837209156192251347468287,139234637988958594318883410818490335842688858253435056475195084164406590796163250320615014993816265862385309211741882248227287949549091068682853181472338522472376380780730284823232640974847
871,50871,4,157,394,151,394,111,122381808165623889683208604208655287431793527162940344780108744860622486100561555787610036432727611839170480992498031430166412245854080135392241467739284097783618812391353661802988037112605,33986355807704150159991789602554141231142031168794826343098550140348637128895378815387534840620523346669892501588423583467621475649581789269711135071159930058683695536304384969560412814567,33986355937376264357121346465591932076917286284581287744382690787792669398024446441828799245867355313714568879963936133205569167379993375670314685934636321678179890585823384515351056121063
872,50872,2,61,452,10,443,6,58968167284739799814484978051025052796564489137469334826061443567394004248792556923120291078641970777857925625479064298542517729008245528711043326099111506715669954560,138971193542998911886108658366765288006176422000861595773569795659649284009490955816149938493573390634156761580619459724014173070776296497142669880524435363714008408402011099299385639306239,138971193542998911886108658366764429906468905674647223033130696718717410913867736870806486068096722047942888419522340614579636050191251024214416448469481278754842349753838934446663727449087
873,50873,5,3,493,8,493,0,4697085305531717013741403886446321268055902342825957151987448102151178163281849113460358998387954999137140736,139234637988958594318883410818490322434877781588109446241967019372359413741328687017468423344728559668437604430397353351590522865529443772203563981834991478348756325951312343512070408372223,139234637988958594318883410818490315730973866564787701510830222713452692799827535217274794693183773313991237956194423868757739345048006094386132528773258521011608477684768561667803736702975
874,50874,5,150,80,135,81,119,237949823821114494578299609915388766518265147071670925074870282588877649528345077691170802982985145561635285522178514081959415060907741333208946102125492809823575447135578205730036051968,203957054077825126468601601542044950603717242180595457071079324204684866590653457614214761064289742010187482326192932253545583122692169437659359735239821884380559361611503865010124242944,203957054077825126469062290314605754919319230616878857071321470798875056529331853039231376943179122699745030926132769335081429906592598622030034731978692475544300056975712205746458345728
875,50875,3,165,359,142,364,93,17179127823684907035723390004866907649915494978859129352218165044876849968255781226255822720213781545950027046256522199542401164932064438184202396924514717613973517199992887353828890943744,83538276274529280364911329583305955600555784400144742855782733794011525270850676766184266009339211806935647720029748623181735044966898855655059226878936157926659980037008103081242189926271,83538278349287057559399953182150491135804783193099304699554673053704548961120107921024274249891514005810099114565588981100105647906853555886652306179605506497034678339150709673071736557439
876,50876,2,156,372,65,366,53,5065330245173113185153228006340607753334576071834478565302953157626024935295611042312727435810632882520733188469262491673625273998766740422078811024054000409703417153757084909575,64993227425808488665354228219905925623021815624301385148365901545750787248220755012686105451793668030999398975774750607045516656539251356498218248647222409851755242790853545501266739723233,64855131539571606624224245914104304772314256985763681850585995802906029382954805504569430767069476598315775720294742125523855753980061442051905902326787964935239147042673213602753566211041
877,50877,2,166,352,72,355,55,7134511316474761417552399647128259445078462195532452103012428590346958140808725775470656584021771690240016962163740345416189334414214217169395305655802385655285602485668172754097953769984,63555106830008471176970280548430812520285175004188493347171045302570944919582108254044888396733386253872670612766363136164908754414504867478601777074514642792364388798062513524540716763902,63555106829755204845861821505552857951854631200171194554367469533292753077742634003178080354687950051984032079988679933076771697581169256987227869682605701742004936383239824937334722677502
878,50878,4,135,406,125,413,98,70229376690404948005988053613693465362317527131842765886426299776046070348611742041291719502623957795156123865044006268300745076335174842257346719147531644336929853519551307388340934557731,125331159072745463921009793194147052836411527519774662630856676958694742533145031936802222286950027063071649684594573429676302901410627086620929119557392859395204497853332509710733560541084,125331159072745463679476198006447100393448752380043881197309815885308965185457424346843527112255505013593220299069535872537263400723925453820566770065992489295926478131131317496369673301916
879,50879,5,123,83,128,81,95,5362377701436595953142863947457443974045808541936968321975218656047723509713001176154197070261665813548888621820620488493305902458972618285738441895247177585100131885326066149385960009747,3471542882979983806758414681924305579158144178046845387448317896240625936668083689167006090606478378187467231434429438445511460890649723068850914516631911633684151141270098132126279165474,4011245475930921274914372498306574663392713988067330113581076058354177151381313104716192768426213086281358222628375290762422471632621900629121719040642632015791308295109597172382835172386
880,50880,3,3,615,0,613,0,13729595729435057611311810021656152372352943506922748404633520388826065422393910191437793406441124245638327358409309575093202545146211041204477185468160540672,139234637729613871263821120567037374962943594360243954100671698311995786752706608292102965356386716649295519902128475197408952227478194520019463341765838032588631518283773331969686737256447,139234637713404826072879741822848281745399996114101586005974679171387750308602495747521292772809690690407650432408813007982223185161374030305358817858742027145811397670195389080576026738687
881,50881,5,118,73,92,75,77,67986181770007998442381419155571430681375309299727895215564623201554139141336933162821845029243893430816111425084426021258764829384795698700512273090351955454433103601046194039495368704,518689492727994994016926763953120280255177334075369068120687066593652497223203538662331194105448304918123455053196957024036684486775888585516232878793989672134622051804785733058560,534899032579739318970183978175705917795699772432764289684954273164844100587085999666292519789328323150277651974501354946838884518449554009308297548635614065091751135322336642777088
882,50882,5,84,52,75,55,61,8104522972866965596103039230050614819477522861674200102666493642869765909869047888969843096606996488927645871077849606716947372569627539255695661510832217975815558196381266149376,241533617233257567178106833369555591498638913293988640862651565123173373173009951918112474166082293125103851454825490717970884838866714947653396313502429032208039053099010,22044678920634647340186306382479956648354759983650308495771837547979891879901992195734837636661676474192324421499619151614939219631699982627206772817629749331888128
883,50883,3,99,448,57,441,50,33992831540273577383345617163937511064298711777540035712209603893311687218120008348392852577847252632129147420817384160630988408925146011439331364739120086328551587101856852268579561472,139217641567110065040138052619500036280935455502190227577842786662030903822443589005610315932587006988051735313472759488006314784291689348983702475469633980427053284843647435781900811079455,139217375965695566274705950337018573611534594207237554209492367108533788836963268045101359884147176630603722702869979291176654856392001048460479242288416886860900984390726892087954605313815
884,50884,3,60,508,38,503,28,331961301901812667883672637626680193417075158660054253070048486361826413790255444784227716212477289174757601097117426888489942256266761882495152421683610949293418659772140316123987968,139233857879736332189745123895106065433609158493313151640390172221019569060851173001977744867438358586388568210003918222335565422232908396939246357134146989719600157744704894992283504279455,139233857879736332189743281140015820540370758126084697093013888983286022819308816245630270131321406065562472114498877657524521364123108024086942941815847241221713667668652158900633943728063
885,50885,5,145,89,134,89,106,36987905584861390418728725410424763942755701216850434238035930425996788540953990299365019689478648711718461073431334613694751995409363679815218607383567310241379970131042487228411295564579,6529850941469192014689394170731365218388442246328150329539479155922907088734024610135729175699463106147708343131245072913763050071978711580300281669016429721704093876744976694507085496641,4354307648133929537960361620488521875265853329895111450912741986188823026512952338368321299778235838796584083467639816882887515636318122707181355579247867464919191785752111818904110104897
886,50886,2,159,372,68,366,54,13335555628056194549124317994188703912251214428000813834040594400826860218137067838313371334938366429655615472854633829579899367889597742719428115598137363896744937293539471235724202411264,58045838426435857743459429608965368000043345245731753993122541731754429005060894403782015331704792280721600725557021007780748836980775829274747898704877819028815991816781248291302892596493,58045838426435857743459429608855531185107005763953773660126204291036526561334934415148137738195348576957261819228802013691438445994535818563482308638044054461993003265418585898668845395213
887,50887,1,116,422,7,421,5,104485469059937594310214563513200487959896101128636197942384365059898519213511056904893895190472959118118524639424408025216081839907159983742572367053688120406229980593439026521139432136462,86928633719023630165866040936423320708814694125444693433734017362875046548174990865111246414412367515992955721273578539428596985361736910506050162928765239552023614566128365355408581186918,86928633719023630165866040936423320708814694125444693433734017362875046548194230125375955002217720263139148746376318395670112693647031735080949671644792346728175733482290255401718353220966
888,50888,3,4,616,0,608,0,7045627958297569262837586530128224885418698720629224977870266811470605290699313253531185624611571103308972032,139234637988958594318883410818490335842688858253435056475195084164406590559751200225263759483999203303586642903080008275026102577503359531769718209797880436679692840935372546545297922195455,139234637988958594318883410818490335842688858253434870404478891650035529111594380075359513598213948336913354673113774222956428560895428305340535380351385780531081905912685888204329275359231
889,50889,2,6,104,0,112,0,101978494620819282948400935658073976447281878603590129254293274534477483493283630605919200434924022848426751261359328194946543232829319789966627835923184771573215604000395498878725558272,1741867109223744310584874916785703950693687178742252572379528601216636032598448366010778764852748879987802335564862575390890171622661426685417682357803494742578051381556949531467438790592,2013809761545929065115786833685737867128195552583681556135485716164986192260188024900295679846935540484779118754439275609644012308838696719647621322547973867846890040401337373159376984000
890,50890,2,172,342,79,343,64,46780261030286751859246509145173438634544282992233780072525402045647740075384195381283562103862772804439284116473576718449297118884252508922415718497955808868786607886984866383492861136454,88370540740697682571329580826100596946643544202149524160413347305905853469601995340804732008873974910182213850178548688479305349578772111297585474636448458170313589466018121425515699712550,88370544890213251452322539338508460637804695216120047682925407233143565057327002320815156880326811049258839259449062339979978526541988963002470419603035817062546146857808769103173162578470
891,50891,1,196,338,32,341,28,71725150411720787247787978769768427339565649223230289450144307311822823822000012991297759606662117366334325796361205433121106667040006472336202966561379629976609421119987922315037918388263,91881861606348845739915416346250761549054847386546680705102357339510770431389200671235879613819402718768095648164817572210898853010099877150719032071923428725049926688457196319224134965668,92425746910993211384436089238598714881002159782004715476099051962716099283984365605952969162371579637985953404952745676996005933311920695711223986874522243122085445588591375230360231680420
892,50892,1,78,488,3,487,2,17506323025890522411822314017940613379861058120692056527295754712952301373494647747884472390562555714665480676147933241933661729478839279115803666216362637934719427184498357253016270168064,60660181297742593946050503982381219094559116503821506367553749878222009215837109366429981649693905513797668081937712500954284077843291630862292868046548555697223523299072694906061758361596,60660181297742593946050503982381219094559116503821506367553749878222009215837109366394145733819060646428749005448617392504337749887537238303710354726461522893565487568889119917734029651964
893,50893,3,149,405,128,411,87,1593413986364874850826119721360834486716731424694338916354440416080431041825928064633593387605103823519260660333404323037810794913431852163492790001888785658339729843843249251840950272,139215118667544498783803319600573611499305311464460932814820794586320371291974938446030513105227821313763077012846311708500982046638786334984285498189326703644636981239788774538337033255551,139215118537872137256272289647060892574572385380516187205294637873148334697921777426294932997750228607044374342137393906570751904920021593383188323251278994463485053371481763023154614762111
894,50894,4,17,595,12,586,5,6546781947452114030273470084717858040854489771937327234895612789273177908978707821099032432680773083598666916029364884747138987068595038380176808345600,139234635914200686213182509499838883946277410583741294976626565380121119053843362610575020012558168722645760092076276799288644914178328786856746576020913704362833828590380635893454505771007,139234635914168780591359251836784753836339241733803574371404585194577887300053223074724854619467419234950676055840540510664346615711048957536238758744666970386319520446377570665673240084479
895,50895,4,75,477,61,482,48,14872252942682878036247733301983597501479209599096500335152867699916818814045939487667676660624709506575971772701795291544435846444794137804242438977699450000136390919263929253224253696,132701638205052220784710058572243985691580639368277595215606264054210906493082202188459788039015127044409741576116315617296123738571016981560491634899670443609932813785632283814981382633983,134877179431734221416413531582762866309944028931412677238488897946949938627354188549265099444913050965356951889180303821019980524659751184177520055226241032541051341308503292784287835748855
896,50896,4,41,535,32,535,24,17404350236948457688906132122466167979782466395345952477933932838573871182016114324839425176737762498574205334697528106677753660818685051611578445027108696881045591349651673224935787986944,56562452577603610460147439859239094041353995132130736416544446677162867139712309231955485229936480577960232525790951396895224708785079657164960750784984252307323354058870793858200694161407,60896538598988429019320098870392759128988942024449882920756957141395185951990608746107559706206680826061017635265626117967740812619346115097481349105867106039863816280211946675328218300415
897,50897,5,51,61,42,65,32,12162720185491915658301584375391004553614534840591035738918856160697021057363883096708953029552131130105840270545670630558750206057008735170458420528064211684202572770024169144320,123786096537810810932787801132209177465636176962629660676692268757538365743350219820896701620299577727991469040811856261166892447472176873134049502496413818617139666832326680,123786096537810810932787801132207653174351842982047931623255834883700888887669192170319578106491641228839996134549865191880505764067265905317086568933065349746960393721348632
898,50898,4,130,408,122,409,101,15230382016977360097334385287938396936127231788614490222260099193023743937400176500082887867460812125766447053752266562531457406127729962463010688267054157442142554409252017043034511245632,125974512028070196531261934648607722786978114654349210857795461440910600111636533360226027789313440489950757607562842314693204477619251062624149666126320300283319357600205932090343062759027,125974512032122457828997279334682455282010929995775800895595088771131440868795373152909773874456317077241437961851038670872961604600109640144729181979410534491269474184065770094330122839675
899,50899,1,119,402,7,404,5,2311517764051127693427558384634500295493582778441353081135684468032928594594778753264123864978057983334122555862638893243042935493952092617740737356582431105587261318986239662952033601537,11617039588303233675018814134689404983628665608083529498953357676240565942707181361898317885886873206759477745910097769803083784565014619324841801985476509183066105780066950612679008864765,11617039588303233675018814134689404983628665608083529498953357676240565942745659883574484369492614456857274243766620952684397697326682874602425536953699452451398491705321273691515737491965
900,50900,2,3,85,0,86,0,103194285053714021350355008073897977486009564620762042963411891022341285690410320174230027641576606924962025879747448883978101923474506048546601717812612782443538153472,121831336801539552748964212582036390168539100949746519678596584175967787921050844522959161322961348813842063382612196470374786356929274879387657656131424500271550399820856912348094457184767,121831336801539583665264396720103147731354228405645274070015221827447777178932856135112299639444745103392196037992820170083714608946692298308286944475325746214819787557502901923940975772159
901,50901,5,79,60,71,60,58,43519323098377341439462678149012221701686242658912129407691304006153629037630002406121211833503108256242671403430791009244634924429813446611454184159766302171256086098569747091285593819136,34838403289673568301042468927335503094597561095678526001168342842308935948599505470513263093811068061833198100981864897937369805486303232286889685273799277137864813585100370758427574535168,43540568163983480445972681878547175557020828248420037121768713002115361566151267501649493765385972905195406848128644887024700557371985194207719064521291872546178316217477832573839116075008
902,50902,2,152,367,65,371,51,72882351704307285462723646851975937798935895741303192936648573096686230327579659202837173404542354278909852356137571914973855217717628857100476232943334525610892281823360159512076610706836,72282022541097560537763358248458330319769815907419654368113561670399414041233200399920029556908047005400805723373421379398943366243932340326185887643900353714504254002838166444234462565733,72282022541097560537763358276576541535664793299985520041151294872026128291060956175433439266935097744811905172318527325288458845256309071390464954481669731808467661151874441539006985753957
